Row_ID,As_Of_Date,City,City_Tier,City_Multiplier,Labor_Day_Rate_Min,Labor_Day_Rate_Max,Room_Type,Area_Sqft,Renovation_Level,Paint_Quality,Floor_Type,Floor_Quality,Ceiling_Type,Ceiling_Quality,Has_Electrical,Furniture_Level,Kitchen_Package,Bathroom_Package,Painting_Material_Cost,Painting_Labor_Cost,Flooring_Material_Cost,Flooring_Labor_Cost,Ceiling_Material_Cost,Ceiling_Labor_Cost,Electrical_Material_Cost,Electrical_Labor_Cost,Kitchen_Package_Cost,Bathroom_Package_Cost,Plumbing_Cost,Furniture_Cost,Wastage_Sundries_Cost,Contractor_Overhead_Cost,GST_Amount,Grand_Total,Total_Cost_per_Sqft
6885,2025-07-09,1,3,1.25,750,900,6,449,0,3,0,3,0,0,1,1,2,1,17044.0,1499.0,63375.0,2805.0,80227.0,2308.0,59019.0,1964.0,0.0,0.0,0.0,0.0,17215.0,31954.0,49934,327345.0,729.05
6886,2025-07-09,1,3,1.25,750,900,5,178,2,0,0,3,3,4,1,0,2,1,6295.0,864.0,26376.0,971.0,23290.0,1012.0,19056.0,762.0,0.0,0.0,0.0,77115.0,12800.0,30526.0,35832,234901.0,1319.67
6887,2025-07-09,3,2,1.02,600,750,3,266,0,2,0,3,1,4,0,1,2,1,9680.0,771.0,23319.0,1432.0,53222.0,1319.0,0.0,0.0,0.0,0.0,0.0,0.0,5506.0,12115.0,19326,126689.0,476.28
6888,2025-07-09,11,1,0.9,480,620,6,274,0,3,0,3,2,2,0,0,2,1,8628.0,777.0,32745.0,1179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34060.0,4044.0,8203.0,16134,105770.0,386.02
6889,2025-07-09,2,2,0.93,500,640,0,316,2,0,0,1,2,2,1,1,2,3,5754.0,698.0,37269.0,2066.0,0.0,0.0,38909.0,1175.0,0.0,135097.0,86614.0,0.0,28244.0,56595.0,70636,463058.0,1465.37
6890,2025-07-09,11,1,0.9,480,620,4,268,2,3,0,3,2,2,0,1,4,1,6400.0,604.0,29961.0,903.0,0.0,0.0,0.0,0.0,258967.0,0.0,41504.0,0.0,17614.0,62931.0,75399,494283.0,1844.34
6891,2025-07-09,8,3,1.15,700,850,4,121,2,3,5,3,2,2,1,1,4,1,4024.0,712.0,23588.0,907.0,0.0,0.0,11261.0,738.0,352058.0,0.0,55377.0,0.0,26055.0,95117.0,102571,672409.0,5557.1
6892,2025-07-09,18,3,1.2,700,850,4,309,0,3,5,3,1,4,1,1,0,1,9759.0,1165.0,60127.0,2498.0,36296.0,1231.0,54840.0,1153.0,210151.0,0.0,57484.0,0.0,29433.0,57381.0,93873,615392.0,1991.56
6893,2025-07-09,5,2,0.95,520,660,2,393,2,3,0,0,1,3,1,0,2,1,11809.0,791.0,51710.0,1741.0,55281.0,1722.0,37631.0,1406.0,0.0,0.0,0.0,49645.0,15634.0,41712.0,48435,317516.0,807.93
6894,2025-07-09,1,3,1.25,750,900,4,455,1,0,5,3,0,4,1,1,1,1,9814.0,1227.0,112819.0,3626.0,58063.0,2086.0,47267.0,1875.0,1148351.0,0.0,72611.0,0.0,121197.0,456273.0,366338,2401548.0,5278.13
6895,2025-07-09,10,2,0.95,550,700,4,410,1,3,5,2,0,0,1,1,3,1,12336.0,1256.0,89521.0,1636.0,42043.0,1659.0,58892.0,1338.0,356395.0,0.0,35787.0,0.0,43052.0,165838.0,145756,955508.0,2330.51
6896,2025-07-09,22,1,0.9,480,620,2,134,1,0,5,0,2,2,1,3,2,1,3666.0,493.0,15176.0,534.0,0.0,0.0,14806.0,510.0,0.0,0.0,0.0,77798.0,10632.0,29263.0,27518,180397.0,1346.25
6897,2025-07-09,21,2,0.98,550,700,1,518,0,0,0,0,2,2,0,0,2,1,9035.0,1842.0,49101.0,2119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58389.0,9566.0,17470.0,26554,174076.0,336.05
6898,2025-07-09,17,1,0.88,450,600,6,294,1,0,6,3,2,2,1,0,2,1,4443.0,903.0,48191.0,1347.0,0.0,0.0,22189.0,800.0,0.0,0.0,0.0,30828.0,9325.0,37067.0,27917,183010.0,622.48
6899,2025-07-09,2,2,0.93,500,640,3,227,1,3,0,2,2,2,1,1,2,1,4736.0,607.0,38157.0,1408.0,0.0,0.0,23223.0,570.0,0.0,0.0,0.0,0.0,3451.0,21984.0,16944,111081.0,489.34
6900,2025-07-09,15,1,0.94,520,660,0,80,2,2,3,3,2,2,1,1,2,3,2529.0,610.0,20718.0,660.0,0.0,0.0,5875.0,595.0,0.0,167506.0,51280.0,0.0,15725.0,45209.0,55927,366635.0,4582.93
6901,2025-07-09,3,2,1.02,600,750,0,72,0,2,0,3,2,2,1,1,2,0,2593.0,730.0,9571.0,709.0,0.0,0.0,5937.0,612.0,0.0,107341.0,55130.0,0.0,9343.0,22645.0,38630,253239.0,3517.21
6902,2025-07-09,4,3,1.1,650,800,0,498,2,0,5,0,2,2,1,1,2,0,14257.0,1298.0,67909.0,3646.0,0.0,0.0,82421.0,1739.0,0.0,127476.0,73741.0,0.0,34219.0,87534.0,88963,583204.0,1171.09
6903,2025-07-09,21,2,0.98,550,700,2,120,1,3,1,2,1,4,1,0,2,1,3838.0,685.0,36736.0,600.0,22314.0,633.0,12047.0,671.0,0.0,0.0,0.0,76319.0,12257.0,38614.0,36848,241561.0,2013.01
6904,2025-07-09,22,1,0.9,480,620,5,392,2,2,5,3,2,2,0,0,2,1,9600.0,850.0,42667.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62989.0,11372.0,20302.0,26948,176659.0,450.66
6905,2025-07-09,18,3,1.2,700,850,4,381,1,3,5,0,2,2,1,1,3,1,12138.0,1450.0,51864.0,3028.0,0.0,0.0,39843.0,2017.0,584818.0,0.0,47749.0,0.0,47502.0,208757.0,179850,1179015.0,3094.53
6906,2025-07-09,8,3,1.15,700,850,4,311,2,3,3,3,3,3,1,1,0,1,12270.0,989.0,98999.0,1735.0,59234.0,1547.0,33278.0,1215.0,275093.0,0.0,57966.0,0.0,41392.0,132328.0,128888,844935.0,2716.83
6907,2025-07-09,20,2,1.0,550,700,5,286,0,0,4,3,1,4,0,3,2,1,5689.0,614.0,251612.0,1961.0,43591.0,1123.0,0.0,0.0,0.0,0.0,0.0,93384.0,38443.0,50543.0,87653,574613.0,2009.14
6908,2025-07-09,7,1,0.92,500,640,0,487,2,0,0,1,2,2,1,1,2,0,13425.0,1096.0,95004.0,1747.0,0.0,0.0,51962.0,1551.0,0.0,70375.0,66602.0,0.0,15365.0,72725.0,70173,460025.0,944.61
6909,2025-07-09,21,2,0.98,550,700,6,495,0,2,0,2,2,2,0,0,2,1,16358.0,1062.0,82828.0,3272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38313.0,12293.0,14609.0,30373,199109.0,402.24
6910,2025-07-09,13,2,0.92,500,650,6,480,2,3,2,3,3,1,0,1,2,1,10027.0,1084.0,61844.0,2079.0,67183.0,1609.0,0.0,0.0,0.0,0.0,0.0,0.0,9371.0,27039.0,32442,212678.0,443.08
6911,2025-07-09,11,1,0.9,480,620,6,440,0,2,0,0,3,4,0,3,2,1,10830.0,905.0,34673.0,1847.0,56638.0,1723.0,0.0,0.0,0.0,0.0,0.0,157830.0,15917.0,31998.0,56225,368586.0,837.7
6912,2025-07-09,20,2,1.0,550,700,3,192,2,3,5,0,2,2,1,0,2,1,5790.0,589.0,19289.0,818.0,0.0,0.0,26883.0,615.0,0.0,0.0,0.0,60924.0,8137.0,24935.0,26636,174616.0,909.46
6913,2025-07-09,10,2,0.95,550,700,2,91,1,0,0,3,2,2,1,3,2,1,2479.0,639.0,13394.0,655.0,0.0,0.0,12538.0,609.0,0.0,0.0,0.0,148872.0,14166.0,53935.0,44511,291797.0,3206.56
6914,2025-07-09,8,3,1.15,700,850,1,123,1,0,6,2,1,4,1,0,2,1,3999.0,848.0,28838.0,833.0,25153.0,779.0,21950.0,784.0,0.0,0.0,0.0,66972.0,11011.0,43545.0,36848,241559.0,1963.9
6915,2025-07-09,20,2,1.0,550,700,4,327,2,3,0,3,3,4,1,1,4,1,10484.0,864.0,37301.0,1946.0,39027.0,1182.0,24693.0,888.0,314662.0,0.0,59961.0,0.0,31807.0,90345.0,110369,723530.0,2212.63
6916,2025-07-09,16,2,0.95,520,680,6,353,1,1,0,0,0,3,1,0,2,1,8520.0,1037.0,25560.0,1341.0,64043.0,1120.0,50323.0,1008.0,0.0,0.0,0.0,69023.0,17128.0,71476.0,55904,366484.0,1038.2
6917,2025-07-09,13,2,0.92,500,650,4,138,1,0,0,2,3,3,1,1,1,1,3597.0,641.0,23753.0,643.0,11883.0,590.0,11401.0,645.0,605356.0,0.0,32555.0,0.0,63569.0,206628.0,173027,1134289.0,8219.48
6918,2025-07-09,15,1,0.94,520,660,0,389,2,0,5,3,2,2,1,1,2,3,7281.0,974.0,54337.0,1313.0,0.0,0.0,57449.0,1351.0,0.0,214843.0,82739.0,0.0,38490.0,72289.0,95592,626658.0,1610.95
6919,2025-07-09,14,3,1.3,800,950,1,124,2,2,0,3,3,4,0,0,2,1,6400.0,815.0,13097.0,832.0,21326.0,864.0,0.0,0.0,0.0,0.0,0.0,42896.0,7693.0,16298.0,19840,130060.0,1048.87
6920,2025-07-09,14,3,1.3,800,950,0,89,0,1,3,1,2,2,1,1,2,0,2941.0,947.0,71567.0,828.0,0.0,0.0,16691.0,914.0,0.0,146791.0,111473.0,0.0,23394.0,38385.0,74508,488438.0,5488.07
6921,2025-07-09,0,3,1.05,600,750,4,90,0,0,0,2,3,1,1,1,0,1,2937.0,725.0,11488.0,642.0,20755.0,625.0,13787.0,678.0,243133.0,0.0,55666.0,0.0,31561.0,48360.0,77464,507818.0,5642.43
6922,2025-07-09,1,3,1.25,750,900,5,493,1,2,3,2,3,4,1,2,2,1,16976.0,1632.0,234643.0,4603.0,84895.0,2557.0,45930.0,1858.0,0.0,0.0,0.0,552399.0,49321.0,302557.0,233527,1530897.0,3105.27
6923,2025-07-09,9,2,0.96,550,700,6,324,0,3,5,3,0,4,0,0,2,1,7122.0,905.0,44271.0,1305.0,33960.0,1486.0,0.0,0.0,0.0,0.0,0.0,52356.0,8354.0,16403.0,29909,196072.0,605.16
6924,2025-07-09,1,3,1.25,750,900,1,423,0,3,0,3,2,2,1,1,2,1,13228.0,1361.0,58155.0,2374.0,0.0,0.0,64337.0,1823.0,0.0,0.0,0.0,0.0,13478.0,15117.0,30577,200451.0,473.88
6925,2025-07-09,10,2,0.95,550,700,3,350,2,1,5,1,3,0,1,1,2,1,9212.0,995.0,74990.0,1318.0,38446.0,1554.0,26464.0,1237.0,0.0,0.0,0.0,0.0,10869.0,25754.0,34351,225191.0,643.4
6926,2025-07-09,0,3,1.05,600,750,4,427,0,3,5,3,1,4,0,1,0,1,13607.0,1198.0,73322.0,2091.0,61134.0,1530.0,0.0,0.0,121003.0,0.0,28814.0,0.0,26585.0,42075.0,66845,438204.0,1026.24
6927,2025-07-09,9,2,0.96,550,700,3,121,2,0,5,0,3,4,0,0,2,1,2534.0,567.0,9834.0,693.0,11322.0,567.0,0.0,0.0,0.0,0.0,0.0,58500.0,7850.0,20668.0,20256,132792.0,1097.45
6928,2025-07-09,22,1,0.9,480,620,1,410,0,1,0,2,3,4,1,0,2,1,9838.0,863.0,48094.0,2161.0,44380.0,1375.0,28399.0,1307.0,0.0,0.0,0.0,60682.0,11978.0,20892.0,41394,271362.0,661.86
6929,2025-07-09,18,3,1.2,700,850,4,227,0,2,0,3,0,4,0,1,0,1,6928.0,829.0,40144.0,1914.0,28134.0,1176.0,0.0,0.0,253419.0,0.0,67581.0,0.0,33703.0,46414.0,86444,566686.0,2496.41
6930,2025-07-09,12,3,1.0,600,750,2,549,2,3,5,2,3,4,1,0,2,1,11911.0,1728.0,67968.0,2538.0,55609.0,2616.0,82914.0,1914.0,0.0,0.0,0.0,77788.0,20601.0,49103.0,67444,442134.0,805.34
6931,2025-07-09,15,1,0.94,520,660,3,547,1,3,1,0,0,4,1,1,2,1,15079.0,1430.0,113214.0,3179.0,77324.0,1815.0,59146.0,1935.0,0.0,0.0,0.0,0.0,24842.0,71831.0,66563,436360.0,797.73
6932,2025-07-09,5,2,0.95,520,660,4,185,2,3,3,3,1,0,1,1,4,1,3267.0,657.0,48268.0,771.0,24974.0,712.0,25968.0,527.0,237346.0,0.0,32130.0,0.0,34535.0,76048.0,87337,572539.0,3094.81
6933,2025-07-09,15,1,0.94,520,660,1,336,0,1,5,0,1,4,0,1,2,1,11349.0,777.0,34067.0,1349.0,49356.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,8462.0,11593.0,21295,139599.0,415.47
6934,2025-07-09,7,1,0.92,500,640,3,520,1,2,0,2,2,2,1,3,2,1,14865.0,1141.0,84475.0,2228.0,0.0,0.0,54387.0,1233.0,0.0,0.0,0.0,152516.0,22576.0,90145.0,76242,499808.0,961.17
6935,2025-07-09,5,2,0.95,520,660,3,206,2,0,0,0,3,4,1,1,2,1,3966.0,589.0,14501.0,1036.0,21585.0,855.0,14251.0,594.0,0.0,0.0,0.0,0.0,3161.0,13943.0,13407,87888.0,426.64
6936,2025-07-09,18,3,1.2,700,850,4,247,0,2,5,3,3,4,0,1,0,1,11626.0,833.0,34058.0,1819.0,32165.0,1505.0,0.0,0.0,216400.0,0.0,59546.0,0.0,28018.0,51187.0,78688,515846.0,2088.45
6937,2025-07-09,13,2,0.92,500,650,0,426,2,2,0,1,2,2,1,1,2,0,12014.0,1198.0,51744.0,1472.0,0.0,0.0,53133.0,1150.0,0.0,88352.0,47412.0,0.0,22334.0,44883.0,58265,381956.0,896.61
6938,2025-07-09,13,2,0.92,500,650,3,400,1,0,0,3,0,4,1,1,2,1,10661.0,795.0,58575.0,2599.0,39859.0,1329.0,45520.0,1523.0,0.0,0.0,0.0,0.0,8231.0,45845.0,38689,253625.0,634.06
6939,2025-07-09,6,3,1.2,750,900,2,420,2,0,0,2,1,1,1,2,2,1,8860.0,1332.0,68052.0,2345.0,72303.0,1855.0,64405.0,2227.0,0.0,0.0,0.0,418842.0,61143.0,135727.0,150676,987767.0,2351.83
6940,2025-07-09,7,1,0.92,500,640,3,417,1,0,0,0,1,4,0,1,2,1,11039.0,1178.0,42429.0,2108.0,66204.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,9130.0,39361.0,31149,204198.0,489.68
6941,2025-07-09,15,1,0.94,520,660,4,466,0,2,5,2,2,2,0,1,0,1,10863.0,1102.0,49708.0,2398.0,0.0,0.0,0.0,0.0,159364.0,0.0,28522.0,0.0,14728.0,36534.0,54579,357798.0,767.81
6942,2025-07-09,0,3,1.05,600,750,4,474,0,2,5,2,3,4,1,1,0,1,11640.0,1482.0,112310.0,2322.0,51863.0,1563.0,56134.0,1882.0,189099.0,0.0,34780.0,0.0,30273.0,66683.0,100806,660838.0,1394.17
6943,2025-07-09,8,3,1.15,700,850,4,155,1,3,5,2,1,3,1,1,4,1,6075.0,827.0,35672.0,1044.0,38241.0,737.0,12657.0,788.0,221279.0,0.0,58327.0,0.0,31557.0,119080.0,94731,621014.0,4006.54
6944,2025-07-09,17,1,0.88,450,600,3,204,0,2,5,3,0,1,0,1,2,1,7256.0,615.0,32526.0,697.0,31961.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,6011.0,9065.0,15980,104756.0,513.51
6945,2025-07-09,11,1,0.9,480,620,3,314,1,2,4,2,0,1,1,0,2,1,11324.0,759.0,183856.0,1144.0,37012.0,953.0,20209.0,1046.0,0.0,0.0,0.0,66697.0,17570.0,105297.0,80256,526121.0,1675.55
6946,2025-07-09,1,3,1.25,750,900,3,99,2,0,5,1,3,1,1,1,2,1,2604.0,890.0,18260.0,873.0,20554.0,876.0,12385.0,758.0,0.0,0.0,0.0,0.0,3803.0,9152.0,12628,82784.0,836.2
6947,2025-07-09,6,3,1.2,750,900,4,234,0,0,5,3,3,4,1,1,0,1,6202.0,904.0,25371.0,1146.0,35983.0,1248.0,35951.0,1029.0,275009.0,0.0,30011.0,0.0,31690.0,47065.0,88489,580098.0,2479.05
6948,2025-07-09,16,2,0.95,520,680,5,159,1,3,1,3,2,2,1,0,2,1,3855.0,556.0,40166.0,561.0,0.0,0.0,14251.0,626.0,0.0,0.0,0.0,66000.0,8312.0,38435.0,31097,203860.0,1282.14
6949,2025-07-09,10,2,0.95,550,700,0,506,2,3,3,2,2,2,1,1,2,3,9789.0,1679.0,192082.0,2566.0,0.0,0.0,73927.0,1878.0,0.0,134084.0,52673.0,0.0,42767.0,86706.0,107667,705819.0,1394.9
6950,2025-07-09,9,2,0.96,550,700,3,380,0,3,5,2,2,2,0,2,2,1,11848.0,1011.0,51405.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191422.0,24491.0,36591.0,57378,376145.0,989.86
6951,2025-07-09,19,1,0.9,480,620,4,365,0,3,5,3,2,2,0,1,0,1,9094.0,716.0,41335.0,1242.0,0.0,0.0,0.0,0.0,198675.0,0.0,48343.0,0.0,15812.0,39521.0,63853,418591.0,1146.82
6952,2025-07-09,10,2,0.95,550,700,0,241,2,3,5,3,2,2,0,1,2,3,7678.0,624.0,34277.0,1107.0,0.0,0.0,0.0,0.0,0.0,218576.0,52538.0,0.0,16454.0,71774.0,72545,475573.0,1973.33
6953,2025-07-09,22,1,0.9,480,620,5,459,0,0,0,0,1,0,0,0,2,1,6814.0,1264.0,42740.0,2007.0,48778.0,2228.0,0.0,0.0,0.0,0.0,0.0,48678.0,12697.0,22571.0,33800,221576.0,482.74
6954,2025-07-09,17,1,0.88,450,600,6,297,1,3,0,1,2,2,1,0,2,1,6251.0,796.0,29898.0,1311.0,0.0,0.0,19099.0,897.0,0.0,0.0,0.0,48855.0,7507.0,34917.0,26916,176447.0,594.1
6955,2025-07-09,17,1,0.88,450,600,2,314,0,3,5,3,3,4,0,0,2,1,8193.0,690.0,33571.0,1064.0,39646.0,1003.0,0.0,0.0,0.0,0.0,0.0,36754.0,11370.0,15720.0,26642,174652.0,556.22
6956,2025-07-09,15,1,0.94,520,660,3,379,0,0,5,0,2,2,1,1,2,1,8881.0,919.0,50294.0,1610.0,0.0,0.0,52571.0,1405.0,0.0,0.0,0.0,0.0,10558.0,13072.0,25076,164385.0,433.73
6957,2025-07-09,6,3,1.2,750,900,6,135,1,3,6,3,2,2,1,3,2,1,4130.0,900.0,24124.0,818.0,0.0,0.0,25200.0,845.0,0.0,0.0,0.0,163672.0,12527.0,62172.0,52990,347377.0,2573.16
6958,2025-07-09,2,2,0.93,500,640,1,93,1,3,2,3,0,4,1,0,2,1,2796.0,623.0,9244.0,599.0,13850.0,533.0,6975.0,554.0,0.0,0.0,0.0,34408.0,6235.0,19483.0,17154,112452.0,1209.16
6959,2025-07-09,11,1,0.9,480,620,1,274,2,2,4,3,2,2,1,2,2,1,6970.0,689.0,156936.0,1603.0,0.0,0.0,37382.0,844.0,0.0,0.0,0.0,195745.0,35770.0,97641.0,96044,629623.0,2297.9
6960,2025-07-09,7,1,0.92,500,640,4,354,0,3,0,2,0,4,0,1,0,1,10976.0,1123.0,38550.0,1901.0,41128.0,1051.0,0.0,0.0,121122.0,0.0,37708.0,0.0,20791.0,34738.0,55636,364724.0,1030.29
6961,2025-07-09,3,2,1.02,600,750,2,98,2,2,1,0,2,2,1,2,2,1,3986.0,722.0,23942.0,733.0,0.0,0.0,12702.0,722.0,0.0,0.0,0.0,229531.0,26750.0,54740.0,63689,417517.0,4260.38
6962,2025-07-09,6,3,1.2,750,900,4,128,2,3,5,0,0,3,1,1,4,1,5002.0,821.0,22543.0,858.0,21098.0,873.0,16535.0,862.0,265305.0,0.0,65347.0,0.0,34359.0,85438.0,93427,612466.0,4784.89
6963,2025-07-09,17,1,0.88,450,600,0,509,1,3,5,1,2,2,1,1,2,2,15348.0,1127.0,92850.0,2640.0,0.0,0.0,43214.0,1326.0,0.0,218718.0,61027.0,0.0,25755.0,112989.0,103499,678495.0,1333.0
6964,2025-07-09,9,2,0.96,550,700,1,362,2,2,0,3,2,2,1,3,2,1,11241.0,873.0,32692.0,1488.0,0.0,0.0,29873.0,930.0,0.0,0.0,0.0,169746.0,15880.0,59983.0,58087,380794.0,1051.92
6965,2025-07-09,3,2,1.02,600,750,5,199,1,2,0,2,2,2,1,1,2,1,5119.0,729.0,33401.0,972.0,0.0,0.0,15989.0,676.0,0.0,0.0,0.0,0.0,5281.0,15245.0,13934,91344.0,459.02
6966,2025-07-09,0,3,1.05,600,750,1,317,2,3,6,3,3,4,1,2,2,1,8282.0,1187.0,84594.0,1545.0,33330.0,1235.0,36819.0,1032.0,0.0,0.0,0.0,280748.0,25380.0,104564.0,104169,682884.0,2154.21
6967,2025-07-09,9,2,0.96,550,700,5,330,2,0,5,0,1,3,1,2,2,1,5790.0,951.0,30119.0,2229.0,74204.0,1603.0,28545.0,1037.0,0.0,0.0,0.0,337921.0,39748.0,90691.0,110311,723148.0,2191.36
6968,2025-07-09,6,3,1.2,750,900,2,392,0,3,0,3,0,0,0,0,2,1,10883.0,1274.0,59093.0,2289.0,64367.0,2528.0,0.0,0.0,0.0,0.0,0.0,45408.0,9252.0,21929.0,39064,256088.0,653.29
6969,2025-07-09,17,1,0.88,450,600,6,325,1,0,5,3,2,2,1,1,2,1,4683.0,978.0,33524.0,1595.0,0.0,0.0,21936.0,777.0,0.0,0.0,0.0,0.0,4527.0,18413.0,15558,101991.0,313.82
6970,2025-07-09,19,1,0.9,480,620,2,99,1,0,0,2,3,0,1,0,2,1,2471.0,498.0,14167.0,598.0,11606.0,530.0,10641.0,613.0,0.0,0.0,0.0,44215.0,5357.0,27650.0,21303,139650.0,1410.6
6971,2025-07-09,4,3,1.1,650,800,4,535,0,3,5,0,1,0,1,1,0,1,16092.0,1574.0,79726.0,4102.0,87351.0,3059.0,53519.0,2449.0,309079.0,0.0,62525.0,0.0,57092.0,73098.0,134940,884607.0,1653.47
6972,2025-07-09,8,3,1.15,700,850,4,452,1,3,0,3,0,1,1,1,3,1,14656.0,1784.0,82354.0,3882.0,75490.0,1599.0,53853.0,1856.0,427967.0,0.0,49378.0,0.0,37825.0,178205.0,167193,1096041.0,2424.87
6973,2025-07-09,16,2,0.95,520,680,6,184,0,0,0,0,0,0,1,3,2,1,3382.0,570.0,20591.0,971.0,20101.0,783.0,12997.0,708.0,0.0,0.0,0.0,160202.0,20876.0,27979.0,48449,317607.0,1726.12
6974,2025-07-09,6,3,1.2,750,900,0,397,1,3,5,3,2,2,1,1,2,2,10694.0,1555.0,51995.0,2106.0,0.0,0.0,44604.0,1419.0,0.0,541006.0,95483.0,0.0,56606.0,208184.0,182457,1196110.0,3012.87
6975,2025-07-09,5,2,0.95,520,660,2,512,0,0,5,2,2,2,0,0,2,1,9118.0,1434.0,98652.0,2522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55243.0,15009.0,18867.0,36152,236996.0,462.88
6976,2025-07-09,20,2,1.0,550,700,1,147,2,3,5,1,0,4,1,0,2,1,4302.0,591.0,25004.0,749.0,20677.0,647.0,23016.0,628.0,0.0,0.0,0.0,47611.0,10869.0,21195.0,27952,183241.0,1246.54
6977,2025-07-09,14,3,1.3,800,950,6,311,1,3,5,0,3,4,1,3,2,1,7491.0,1471.0,34318.0,2603.0,62872.0,1887.0,37894.0,1138.0,0.0,0.0,0.0,129892.0,20966.0,83870.0,69192,453593.0,1458.5
6978,2025-07-09,6,3,1.2,750,900,4,334,2,0,3,0,3,0,0,1,4,1,11407.0,1381.0,156452.0,2963.0,37601.0,1805.0,0.0,0.0,393834.0,0.0,62144.0,0.0,49206.0,118163.0,150292,985249.0,2949.85
6979,2025-07-09,7,1,0.92,500,640,3,191,1,2,0,2,3,4,1,0,2,1,4938.0,544.0,18705.0,757.0,16277.0,728.0,14443.0,581.0,0.0,0.0,0.0,57779.0,7326.0,36377.0,28522,186978.0,978.94
6980,2025-07-09,19,1,0.9,480,620,5,297,1,3,5,3,3,4,0,1,2,1,7717.0,661.0,45851.0,1776.0,29295.0,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,7356.0,28169.0,21948,143881.0,484.45
6981,2025-07-09,17,1,0.88,450,600,5,309,2,1,6,2,2,2,0,1,2,1,10847.0,735.0,56623.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6210.0,14060.0,16115,105644.0,341.89
6982,2025-07-09,9,2,0.96,550,700,5,235,0,0,5,3,0,0,0,1,2,1,5580.0,847.0,24282.0,1262.0,37031.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,4875.0,8191.0,14953,98025.0,417.13
6983,2025-07-09,13,2,0.92,500,650,3,334,2,0,6,3,3,0,0,2,2,1,8702.0,1200.0,77998.0,1640.0,39610.0,968.0,0.0,0.0,0.0,0.0,0.0,194444.0,30050.0,63290.0,75222,493124.0,1476.42
6984,2025-07-09,3,2,1.02,600,750,1,464,2,3,0,1,3,4,1,0,2,1,12609.0,1256.0,68124.0,3127.0,74125.0,2203.0,73659.0,1426.0,0.0,0.0,0.0,73715.0,23283.0,48708.0,68802,451038.0,972.06
6985,2025-07-09,14,3,1.3,800,950,3,180,2,3,1,2,3,4,1,1,2,1,6205.0,843.0,81421.0,1050.0,30351.0,1068.0,25143.0,1060.0,0.0,0.0,0.0,0.0,9052.0,24867.0,32591,213651.0,1186.95
6986,2025-07-09,14,3,1.3,800,950,1,415,1,0,5,2,2,2,1,0,2,1,10105.0,1877.0,75918.0,3205.0,0.0,0.0,80916.0,1749.0,0.0,0.0,0.0,85495.0,16553.0,86336.0,65188,427342.0,1029.74
6987,2025-07-09,12,3,1.0,600,750,1,73,1,2,0,3,2,2,0,3,2,1,2245.0,643.0,10199.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130893.0,11553.0,36442.0,34669,227276.0,3113.37
6988,2025-07-09,18,3,1.2,700,850,6,377,2,0,4,3,2,2,1,1,2,1,10264.0,1506.0,278982.0,2637.0,0.0,0.0,41652.0,1186.0,0.0,0.0,0.0,0.0,30998.0,54805.0,75966,497996.0,1320.94
6989,2025-07-09,14,3,1.3,800,950,3,154,1,3,0,3,0,4,1,1,2,1,4298.0,914.0,23779.0,921.0,20996.0,1054.0,31304.0,829.0,0.0,0.0,0.0,0.0,6975.0,22958.0,20525,134555.0,873.73
6990,2025-07-09,4,3,1.1,650,800,3,282,1,2,5,2,3,3,1,0,2,1,8344.0,767.0,48191.0,2097.0,33426.0,1438.0,28898.0,1142.0,0.0,0.0,0.0,74566.0,16529.0,69206.0,51228,335831.0,1190.89
6991,2025-07-09,6,3,1.2,750,900,1,302,1,2,6,3,3,0,1,1,2,1,14652.0,1179.0,69040.0,1991.0,34158.0,1448.0,51472.0,1120.0,0.0,0.0,0.0,0.0,8584.0,52693.0,42541,278877.0,923.44
6992,2025-07-09,9,2,0.96,550,700,4,364,2,0,3,3,0,0,0,1,0,1,5789.0,909.0,156490.0,1947.0,49359.0,1468.0,0.0,0.0,185262.0,0.0,45813.0,0.0,37090.0,78232.0,101225,663584.0,1823.03
6993,2025-07-09,16,2,0.95,520,680,3,173,1,2,5,3,0,3,1,0,2,1,6052.0,524.0,16608.0,874.0,34973.0,646.0,20481.0,648.0,0.0,0.0,0.0,56161.0,12362.0,39720.0,34029,223079.0,1289.47
6994,2025-07-09,0,3,1.05,600,750,5,236,2,3,5,3,2,2,1,1,2,1,5970.0,744.0,25424.0,1234.0,0.0,0.0,24844.0,738.0,0.0,0.0,0.0,0.0,4736.0,11909.0,13608,89206.0,377.99
